OWNER,TITLE,NAME,MAPGEO,ABSTRACT,KEYWORDS,CONTACT,WMSGetCap,WMTSGetCap,WFSGetCap
KT_BE,Deutschsprachige evangelisch-reformierte Gesamtkirchgemeinden,ADMKG_EVAREFOD_VW_4966,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Deutschsprachige evangelisch-reformierte Gesamtkirchgemeinden||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries05_de_ms_wms/MapServer/WMSServer?||ADMKG_EVAREFOD_VW_4966||1.1.1&E=2623765.1968767736&N=1184362.8043089702&zoom=3,Administrativer Perimeter der deutschsprachigen evangelisch-reformierten Kirchgemeinden des Kantons Bern gemäss [Verordnung über die bernischen Landeskirchen (LKV)]().,,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries05_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,"Deutschsprachige evangelisch-reformierte Kirchgemeinden, Beschriftung",ADMKG_EVAREFOD_VW_20671,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Deutschsprachige evangelisch-reformierte Kirchgemeinden, Beschriftung||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries05_de_ms_wms/MapServer/WMSServer?||ADMKG_EVAREFOD_VW_20671||1.1.1&E=2623765.1968767736&N=1184362.8043089702&zoom=3",Administrativer Perimeter der deutschsprachigen evangelisch-reformierten Kirchgemeinden des Kantons Bern gemäss [Verordnung über die bernischen Landeskirchen (LKV)]().,,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries05_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,Zivilschutzschutzorganisationen,ADMZORG_ZSORG_VW_29236,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zivilschutzschutzorganisationen||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMZORG_ZSORG_VW_29236||1.1.1&E=2616886.5188824222&N=1187674.5931407753&zoom=3,Die Karte gibt Auskunft über die Zuständigkeiten der Zivilschutzorganisationen,,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,"Zivilschutzschutzorganisationen, Beschriftung",ADMZORG_ZSORG_VW_29237,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zivilschutzschutzorganisationen, Beschriftung||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMZORG_ZSORG_VW_29237||1.1.1&E=2616886.5188824222&N=1187674.5931407753&zoom=3",Die Karte gibt Auskunft über die Zuständigkeiten der Zivilschutzorganisationen,,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,Eichkreise,ADMREA_REA_VW_36658,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Eichkreise||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMREA_REA_VW_36658||1.1.1&E=2616886.5188824222&N=1187674.5931407753&zoom=3,Eichkreise,,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,"Eichkreise, Beschriftung",ADMREA_REA_VW_36657,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Eichkreise, Beschriftung||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMREA_REA_VW_36657||1.1.1&E=2616886.5188824222&N=1187674.5931407753&zoom=3",Eichkreise,,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,Nachführungsgeometer/in,ADMNFG_NFGEOMET_VW_40419,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Nachführungsgeometer/in||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMNFG_NFGEOMET_VW_40419||1.1.1&E=2616886.5188824222&N=1187674.5931407753&zoom=3,"Die Nachführungsgeometerin beziehungsweise der Nachführungsgeometer hat die Aufgabe, die Daten der amtlichen Vermessung (AV) laufend nachzuführen, Änderungen an Grundstücksgrenzen auszuführen, Pläne für das Grundbuch zu erstellen und auf Verlangen Einsicht in die Daten oder Auskünfte zu erteilen. Jede Gemeinde im Kanton Bern verfügt über eine zuständige Nachführungsgeometerin oder einen zuständigen Nachführungsgeometer. Diese werden jeweils für acht Jahre durch die Gemeindebehörden gewählt – mit Ausnahme der Städte Bern und Biel/Bienne, wo die Nachführung mittels einer Dienstanweisung einer patentierten Ingenieur-Geometerin oder einem patentierten Ingenieur-Geometer übertragen wird.",,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,"Nachführungsgeometer/in, Beschriftung",ADMNFG_NFGEOMET_VW_40418,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Nachführungsgeometer/in, Beschriftung||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMNFG_NFGEOMET_VW_40418||1.1.1&E=2616886.5188824222&N=1187674.5931407753&zoom=3","Die Nachführungsgeometerin beziehungsweise der Nachführungsgeometer hat die Aufgabe, die Daten der amtlichen Vermessung (AV) laufend nachzuführen, Änderungen an Grundstücksgrenzen auszuführen, Pläne für das Grundbuch zu erstellen und auf Verlangen Einsicht in die Daten oder Auskünfte zu erteilen. Jede Gemeinde im Kanton Bern verfügt über eine zuständige Nachführungsgeometerin oder einen zuständigen Nachführungsgeometer. Diese werden jeweils für acht Jahre durch die Gemeindebehörden gewählt – mit Ausnahme der Städte Bern und Biel/Bienne, wo die Nachführung mittels einer Dienstanweisung einer patentierten Ingenieur-Geometerin oder einem patentierten Ingenieur-Geometer übertragen wird.",,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,KESB Mittelland-Süd,ADMKESB_KREIS_VW_26416,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||KESB Mittelland-Süd||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMKESB_KREIS_VW_26416||1.1.1&E=2616886.5188824222&N=1187674.5931407753&zoom=3,Im Kanton Bern gibt es elf kantonale Kindes- und Erwachsenenschutzbehörden und eine burgerliche KESB. Wenden Sie sich jeweils an die für die entsprechende Region zuständige Stelle.,,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,KESB Oberaargau,ADMKESB_KREIS_VW_26415,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||KESB Oberaargau||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMKESB_KREIS_VW_26415||1.1.1&E=2616886.5188824222&N=1187674.5931407753&zoom=3,Im Kanton Bern gibt es elf kantonale Kindes- und Erwachsenenschutzbehörden und eine burgerliche KESB. Wenden Sie sich jeweils an die für die entsprechende Region zuständige Stelle.,,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,KESB Oberland-Ost,ADMKESB_KREIS_VW_26414,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||KESB Oberland-Ost||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMKESB_KREIS_VW_26414||1.1.1&E=2616886.5188824222&N=1187674.5931407753&zoom=3,Im Kanton Bern gibt es elf kantonale Kindes- und Erwachsenenschutzbehörden und eine burgerliche KESB. Wenden Sie sich jeweils an die für die entsprechende Region zuständige Stelle.,,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,KESB Oberland-West,ADMKESB_KREIS_VW_26413,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||KESB Oberland-West||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMKESB_KREIS_VW_26413||1.1.1&E=2616886.5188824222&N=1187674.5931407753&zoom=3,Im Kanton Bern gibt es elf kantonale Kindes- und Erwachsenenschutzbehörden und eine burgerliche KESB. Wenden Sie sich jeweils an die für die entsprechende Region zuständige Stelle.,,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,KESB Thun,ADMKESB_KREIS_VW_26412,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||KESB Thun||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMKESB_KREIS_VW_26412||1.1.1&E=2616886.5188824222&N=1187674.5931407753&zoom=3,Im Kanton Bern gibt es elf kantonale Kindes- und Erwachsenenschutzbehörden und eine burgerliche KESB. Wenden Sie sich jeweils an die für die entsprechende Region zuständige Stelle.,,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,KESB Bern (Stadt),ADMKESB_KREIS_VW_26411,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||KESB Bern (Stadt)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMKESB_KREIS_VW_26411||1.1.1&E=2616886.5188824222&N=1187674.5931407753&zoom=3,Im Kanton Bern gibt es elf kantonale Kindes- und Erwachsenenschutzbehörden und eine burgerliche KESB. Wenden Sie sich jeweils an die für die entsprechende Region zuständige Stelle.,,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,KESB Berner-Jura,ADMKESB_KREIS_VW_26410,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||KESB Berner-Jura||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMKESB_KREIS_VW_26410||1.1.1&E=2616886.5188824222&N=1187674.5931407753&zoom=3,Im Kanton Bern gibt es elf kantonale Kindes- und Erwachsenenschutzbehörden und eine burgerliche KESB. Wenden Sie sich jeweils an die für die entsprechende Region zuständige Stelle.,,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,KESB Seeland,ADMKESB_KREIS_VW_26409,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||KESB Seeland||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMKESB_KREIS_VW_26409||1.1.1&E=2616886.5188824222&N=1187674.5931407753&zoom=3,Im Kanton Bern gibt es elf kantonale Kindes- und Erwachsenenschutzbehörden und eine burgerliche KESB. Wenden Sie sich jeweils an die für die entsprechende Region zuständige Stelle.,,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,KESB Biel/Bienne,ADMKESB_KREIS_VW_26408,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||KESB Biel/Bienne||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMKESB_KREIS_VW_26408||1.1.1&E=2616886.5188824222&N=1187674.5931407753&zoom=3,Im Kanton Bern gibt es elf kantonale Kindes- und Erwachsenenschutzbehörden und eine burgerliche KESB. Wenden Sie sich jeweils an die für die entsprechende Region zuständige Stelle.,,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,KESB Emmental,ADMKESB_KREIS_VW_26407,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||KESB Emmental||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMKESB_KREIS_VW_26407||1.1.1&E=2616886.5188824222&N=1187674.5931407753&zoom=3,Im Kanton Bern gibt es elf kantonale Kindes- und Erwachsenenschutzbehörden und eine burgerliche KESB. Wenden Sie sich jeweils an die für die entsprechende Region zuständige Stelle.,,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,KESB Mittelland-Nord,ADMKESB_KREIS_VW_26406,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||KESB Mittelland-Nord||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMKESB_KREIS_VW_26406||1.1.1&E=2616886.5188824222&N=1187674.5931407753&zoom=3,Im Kanton Bern gibt es elf kantonale Kindes- und Erwachsenenschutzbehörden und eine burgerliche KESB. Wenden Sie sich jeweils an die für die entsprechende Region zuständige Stelle.,,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,"Kreiseinteilung KESB, Fläche",ADMKESB_KREIS_VW_26239,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Kreiseinteilung KESB, Fläche||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMKESB_KREIS_VW_26239||1.1.1&E=2616886.5188824222&N=1187674.5931407753&zoom=3",Im Kanton Bern gibt es elf kantonale Kindes- und Erwachsenenschutzbehörden und eine burgerliche KESB. Wenden Sie sich jeweils an die für die entsprechende Region zuständige Stelle.,,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,"Kreiseinteilung KESB, Umriss",ADMKESB_KREIS_VW_26240,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Kreiseinteilung KESB, Umriss||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMKESB_KREIS_VW_26240||1.1.1&E=2616886.5188824222&N=1187674.5931407753&zoom=3",Im Kanton Bern gibt es elf kantonale Kindes- und Erwachsenenschutzbehörden und eine burgerliche KESB. Wenden Sie sich jeweils an die für die entsprechende Region zuständige Stelle.,,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,"Kreiseinteilung KESB, Beschriftung",ADMKESB_KREIS_VW_26402,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Kreiseinteilung KESB, Beschriftung||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMKESB_KREIS_VW_26402||1.1.1&E=2616886.5188824222&N=1187674.5931407753&zoom=3",Im Kanton Bern gibt es elf kantonale Kindes- und Erwachsenenschutzbehörden und eine burgerliche KESB. Wenden Sie sich jeweils an die für die entsprechende Region zuständige Stelle.,,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,Regionen Erziehungsberatung (EB),ADMEB_EBF_VW_40245,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Regionen Erziehungsberatung (EB)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMEB_EBF_VW_40245||1.1.1&E=2616886.5188824222&N=1187674.5931407753&zoom=3,Einzugsgebiete der Erziehungsberatungsstellen (EB),,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,Regionalstellen Erziehungsberatung (EB),ADMEB_EBP_VW_40244,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Regionalstellen Erziehungsberatung (EB)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMEB_EBP_VW_40244||1.1.1&E=2599342.834374878&N=1199879.6727406958&zoom=3,Regionalstellen Erziehungsberatung (EB),,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,"Regionen Erziehungsberatung (EB), Beschriftung",ADMEB_EBF_VW_40396,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Regionen Erziehungsberatung (EB), Beschriftung||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?||ADMEB_EBF_VW_40396||1.1.1&E=2616886.5188824222&N=1187674.5931407753&zoom=3",Einzugsgebiete der Erziehungsberatungsstellen (EB),,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,Blatteinteilung,WANDERNS_BLAEIN_VW_12931,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Blatteinteilung||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre01_de_ms_wms/MapServer/WMSServer?||WANDERNS_BLAEIN_VW_12931||1.1.1&E=2610783.8566866843&N=1187660.5498266388&zoom=2,Blatteinteilung der Sachplankarte in der gedruckten oder PDF-Version des [Sachplans Wanderroutennetz](https://www.bvd.be.ch/content/dam/bvd/dokumente/de/tba/mobilitaet/velo-und-fussverkehr/mb-vf-sachplan-wanderroutennetz.pdf).,,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre01_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,Korridor / Netzlücke Vororientierung,WANDERNS_KORRIDOR_VW_9563,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Korridor / Netzlücke Vororientierung||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre01_de_ms_wms/MapServer/WMSServer?||WANDERNS_KORRIDOR_VW_9563||1.1.1&E=2631164.937426886&N=1228866.153505838&zoom=8,"Der Datensatz enthält die in der Sachplankarte festgesetzten Korridore. Korridore bezeichnen Räume, in welchen die genaue Linienführung der Wanderrouten durch die Gemeinden und in Zusammenarbeit mit den Berner Wanderwegen erarbeitet werden muss. Sie entsprechen alle dem Koordinationsstand Vororientierung.",,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre01_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,Zugang SAC-Hütte,WANDERNS_ZUGSAC_VW_7877,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zugang SAC-Hütte||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre01_de_ms_wms/MapServer/WMSServer?||WANDERNS_ZUGSAC_VW_7877||1.1.1&E=2641503.817240675&N=1157778.6401880742&zoom=4,"Zugänge zu SAC-Hütten mit Schwierigkeitsgrad Alpinwanderweg, die nicht Bestandteil des festgesetzten Wanderroutennetzes sind und somit nicht der Gesetzgebung betreffend Fuss- und Wanderwege unterstehen. Die Signalisation erfolgt durch den SAC.",,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre01_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,Vororientierung Ergänzungsroute,WANDERNS_VOROR_VW_18426,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Vororientierung Ergänzungsroute||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre01_de_ms_wms/MapServer/WMSServer?||WANDERNS_VOROR_VW_18426||1.1.1&E=2622209.8625180563&N=1192138.7232759725&zoom=3,"Ideen für neue oder zu verlegende Wanderrouten, über welche die Abstimmung noch nicht erfolgt ist, werden als Vororientierung festgelegt. Sie sind auch bezüglich der Linienführung noch nicht abschliessend definiert. Die Gemeinden oder die interessierten Trägerschaften konkretisieren das Vorhaben unter Einbezug der Betroffenen.",,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre01_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,Vororientierung Hauptwanderroute,WANDERNS_VOROR_VW_18425,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Vororientierung Hauptwanderroute||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre01_de_ms_wms/MapServer/WMSServer?||WANDERNS_VOROR_VW_18425||1.1.1&E=2622209.8625180563&N=1192138.7232759725&zoom=3,"Ideen für neue oder zu verlegende Wanderrouten, über welche die Abstimmung noch nicht erfolgt ist, werden als Vororientierung festgelegt. Sie sind auch bezüglich der Linienführung noch nicht abschliessend definiert. Die Gemeinden oder die interessierten Trägerschaften konkretisieren das Vorhaben unter Einbezug der Betroffenen.",,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre01_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
KT_BE,Wanderrouten Vororientierung mit Belagsart,WANDERNS_VOROR_VW_15143,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wanderrouten Vororientierung mit Belagsart||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre01_de_ms_wms/MapServer/WMSServer?||WANDERNS_VOROR_VW_15143||1.1.1&E=2622209.8625180563&N=1192138.7232759725&zoom=3,"Ideen für neue oder zu verlegende Wanderrouten, über welche die Abstimmung noch nicht erfolgt ist, werden als Vororientierung festgelegt. Sie sind auch bezüglich der Linienführung noch nicht abschliessend definiert. Die Gemeinden oder die interessierten Trägerschaften konkretisieren das Vorhaben unter Einbezug der Betroffenen.",,info.agi@be.ch,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre01_de_ms_wms/MapServer/WMSServer,n.a.,n.a.
